105 	0	7832717 	1
105 	0	7883865 	1
105 	0	7918747 	1
105 	0	7940738 	1
105 	0	8004816 	1
105 	0	8029939 	1
105 	0	8123699 	1
105 	0	8154875 	1
105 	0	8195591 	1
105 	0	8207265 	1
105 	0	8255252 	1
105 	0	8308276 	1
105 	0	8522357 	1
105 	0	8551036 	1
105 	0	8595822 	1
105 	0	8605345 	1
105 	0	8607123 	1
105 	0	8623279 	1
105 	0	8640561 	1
105 	0	8678056 	1
105 	0	8717102 	1
105 	0	8717209 	1
105 	0	8770640 	1
105 	0	8803967 	1
105 	0	8817879 	1
105 	0	8886835 	1
105 	0	9236910 	1
105 	0	9259833 	1
105 	0	9261967 	1
105 	0	9544818 	1
105 	0	9615613 	1
105 	0	9627061 	1
105 	0	9664368 	1
105 	0	9671150 	1
105 	0	9678242 	1
105 	0	9692860 	1
105 	0	9792505 	1
105 	0	9873994 	1
105 	0	9874260 	1
106 	0	10075735 	1
106 	0	10075891 	1
106 	0	10093935 	1
106 	0	10319848 	1
106 	0	10372368 	1
106 	0	10372377 	1
106 	0	10372380 	1
106 	0	10372386 	1
106 	0	10465765 	1
106 	0	10471736 	1
106 	0	10498903 	1
106 	0	10499801 	1
106 	0	10515209 	1
106 	0	10519118 	1
106 	0	10541550 	1
106 	0	10574969 	1
106 	0	10579938 	1
106 	0	10591994 	1
106 	0	10594348 	1
106 	0	10619601 	1
106 	0	10654939 	1
106 	0	10669725 	1
106 	0	10679327 	1
106 	0	10801889 	1
106 	0	10841543 	1
106 	0	10888617 	1
106 	0	10931841 	1
106 	0	10956666 	1
106 	0	10962580 	1
106 	0	10973947 	1
106 	0	10982332 	1
106 	0	10997781 	1
106 	0	11006266 	1
106 	0	11033083 	1
106 	0	11094072 	1
106 	0	11106744 	1
106 	0	11113195 	1
106 	0	11158302 	1
106 	0	11179222 	1
106 	0	11230169 	1
106 	0	11238381 	1
106 	0	11253058 	1
106 	0	11266125 	1
106 	0	11267833 	1
106 	0	11279041 	1
106 	0	11309512 	1
106 	0	11313463 	1
106 	0	11355342 	1
106 	0	11385626 	1
106 	0	11399075 	1
106 	0	11420718 	1
106 	0	11473119 	1
106 	0	11511539 	1
106 	0	11517328 	1
106 	0	11562464 	1
106 	0	11564866 	1
106 	0	11571307 	1
106 	0	11574687 	1
106 	0	11583633 	1
106 	0	11604407 	1
106 	0	11673469 	1
106 	0	11680700 	1
106 	0	11682627 	1
106 	0	11689684 	1
106 	0	11713309 	1
106 	0	11726209 	1
106 	0	11746507 	1
106 	0	11751634 	1
106 	0	11752617 	1
106 	0	11756653 	1
106 	0	11799066 	1
106 	0	11809796 	1
106 	0	11813249 	1
106 	0	11842291 	1
106 	0	11844796 	1
106 	0	11865062 	1
106 	0	11867748 	1
106 	0	11884609 	1
106 	0	11940647 	1
106 	0	11981037 	1
106 	0	12000849 	1
106 	0	12004059 	1
106 	0	12004060 	1
106 	0	12006616 	1
106 	0	12032298 	1
106 	0	12052885 	1
106 	0	12054902 	1
106 	0	12054903 	1
106 	0	12054904 	1
106 	0	12055182 	1
106 	0	12127990 	1
106 	0	12149244 	1
106 	0	12153140 	1
106 	0	12167706 	1
106 	0	12167709 	1
106 	0	12198165 	1
106 	0	12198550 	1
106 	0	12213815 	1
106 	0	12244572 	1
106 	0	12351676 	1
106 	0	12364596 	1
106 	0	12409468 	1
106 	0	12415115 	1
106 	0	12417704 	1
106 	0	12417732 	1
106 	0	12424244 	1
106 	0	12426319 	1
106 	0	12446763 	1
106 	0	12490152 	1
106 	0	12490953 	1
106 	0	12500542 	1
106 	0	12509425 	1
106 	0	12522000 	1
106 	0	12527906 	1
106 	0	12533679 	1
106 	0	12562764 	1
106 	0	12581157 	1
106 	0	12600448 	1
106 	0	12606119 	1
106 	0	12618455 	1
106 	0	12619716 	1
106 	0	12620799 	1
106 	0	12624958 	1
106 	0	12626549 	1
106 	0	12627232 	1
106 	0	12629508 	1
106 	0	12695333 	1
106 	0	12727200 	1
106 	0	12740381 	1
106 	0	12740577 	1
106 	0	12766778 	1
106 	0	12789273 	1
106 	0	12799440 	1
106 	0	12805369 	1
106 	0	12819204 	1
106 	0	12821939 	1
106 	0	12857954 	1
106 	0	12887906 	1
106 	0	12887907 	1
106 	0	12890680 	1
106 	0	12897158 	1
106 	0	12923186 	1
106 	0	14521963 	1
106 	0	14581449 	1
106 	0	14647463 	1
106 	0	7504954 	1
106 	0	7568143 	1
106 	0	7903220 	1
106 	0	7935476 	1
106 	0	8034988 	1
106 	0	8257695 	1
106 	0	8626478 	1
106 	0	8858134 	1
106 	0	8886973 	1
106 	0	8886984 	1
106 	0	8902805 	1
106 	0	8993033 	1
106 	0	8993035 	1
106 	0	9099751 	1
106 	0	9169194 	1
106 	0	9230703 	1
106 	0	9312024 	1
106 	0	9358188 	1
106 	0	9417927 	1
106 	0	9461459 	1
106 	0	9601011 	1
106 	0	9642275 	1
106 	0	9733749 	1
106 	0	9740716 	1
107 	0	10070933 	1
107 	0	10379580 	1
107 	0	10712953 	1
107 	0	10748532 	1
107 	0	10773095 	1
107 	0	10922410 	1
107 	0	10963655 	1
107 	0	10965925 	1
107 	0	10967323 	1
107 	0	10997270 	1
107 	0	11035779 	1
107 	0	11074587 	1
107 	0	11092429 	1
107 	0	11099255 	1
107 	0	11120686 	1
107 	0	11125075 	1
107 	0	11145419 	1
107 	0	11160997 	1
107 	0	11161795 	1
107 	0	11194809 	1
107 	0	11196312 	1
107 	0	11256580 	1
107 	0	11258200 	1
107 	0	11262969 	1
107 	0	11301132 	1
107 	0	11326315 	1
107 	0	11339905 	1
107 	0	11350645 	1
107 	0	11351043 	1
107 	0	11382363 	1
107 	0	11382364 	1
107 	0	11389458 	1
107 	0	11389480 	1
107 	0	11395427 	1
107 	0	11395428 	1
107 	0	11395437 	1
107 	0	11395438 	1
107 	0	11406594 	1
107 	0	11410663 	1
107 	0	11465732 	1
107 	0	11470890 	1
107 	0	11470909 	1
107 	0	11473022 	1
107 	0	11473024 	1
107 	0	11481466 	1
107 	0	11532215 	1
107 	0	11535808 	1
107 	0	11544205 	1
107 	0	11571077 	1
107 	0	11590109 	1
107 	0	11595791 	1
107 	0	11690545 	1
107 	0	11700594 	1
107 	0	11710894 	1
107 	0	11726920 	1
107 	0	11747616 	1
107 	0	11747617 	1
107 	0	11763996 	1
107 	0	11774350 	1
107 	0	11790248 	1
107 	0	11790258 	1
107 	0	11796825 	1
107 	0	11806820 	1
107 	0	11808684 	1
107 	0	11808746 	1
107 	0	11836210 	1
107 	0	11836235 	1
107 	0	11842121 	1
107 	0	11842437 	1
107 	0	11847073 	1
107 	0	11848410 	1
107 	0	11848411 	1
107 	0	11860205 	1
107 	0	11867081 	1
107 	0	11887399 	1
107 	0	11911655 	1
107 	0	11911795 	1
107 	0	11928474 	1
107 	0	11931570 	1
107 	0	11934740 	1
107 	0	11936594 	1
107 	0	11967953 	1
107 	0	11983060 	1
107 	0	11991861 	1
107 	0	12016055 	1
107 	0	12036978 	1
107 	0	12045294 	1
107 	0	12047952 	1
107 	0	12049663 	1
107 	0	12050071 	1
107 	0	12050078 	1
107 	0	12060692 	1
107 	0	12074161 	1
107 	0	12074162 	1
107 	0	12074166 	1
107 	0	12075027 	1
107 	0	12095422 	1
107 	0	12117794 	1
107 	0	12119387 	1
107 	0	12146717 	1
107 	0	12151303 	1
107 	0	12175304 	1
107 	0	12176829 	1
107 	0	12176840 	1
107 	0	12177516 	1
107 	0	12184807 	1
107 	0	12184811 	1
107 	0	12204446 	1
107 	0	12216114 	1
107 	0	12217912 	1
107 	0	12225577 	1
107 	0	12225587 	1
107 	0	12241077 	1
107 	0	12323100 	1
107 	0	12354330 	1
107 	0	12363385 	1
107 	0	12384606 	1
107 	0	12398201 	1
107 	0	12407684 	1
107 	0	12413148 	1
107 	0	12424114 	1
107 	0	12424116 	1
107 	0	12424128 	1
107 	0	12425984 	1
107 	0	12429061 	1
107 	0	12443997 	1
107 	0	12454643 	1
107 	0	12454644 	1
107 	0	12490443 	1
107 	0	12490445 	1
107 	0	12490448 	1
107 	0	12499293 	1
107 	0	12499294 	1
107 	0	12499446 	1
107 	0	12517075 	1
107 	0	12537560 	1
107 	0	12538238 	1
107 	0	12538239 	1
107 	0	12538240 	1
107 	0	12538256 	1
107 	0	12581345 	1
107 	0	12582263 	1
107 	0	12618382 	1
107 	0	12620398 	1
107 	0	12635903 	1
107 	0	12651712 	1
107 	0	12651726 	1
107 	0	12651728 	1
107 	0	12655024 	1
107 	0	12659637 	1
107 	0	12669979 	1
107 	0	12671006 	1
107 	0	12671682 	1
107 	0	12676053 	1
107 	0	12681935 	1
107 	0	12691981 	1
107 	0	12699880 	1
107 	0	12707371 	1
107 	0	12711697 	1
107 	0	12727840 	1
107 	0	12729387 	1
107 	0	12761058 	1
107 	0	12761059 	1
107 	0	12771224 	1
107 	0	12795415 	1
107 	0	12799473 	1
107 	0	12803655 	1
107 	0	12804087 	1
107 	0	12804089 	1
107 	0	12808153 	1
107 	0	12819026 	1
107 	0	12823867 	1
107 	0	12824346 	1
107 	0	12824347 	1
107 	0	12824348 	1
107 	0	12831325 	1
107 	0	12854135 	1
107 	0	12874958 	1
107 	0	12888502 	1
107 	0	12902543 	1
107 	0	12904167 	1
107 	0	12906732 	1
107 	0	12925512 	1
107 	0	12925520 	1
107 	0	12930545 	1
107 	0	12950995 	1
107 	0	12962547 	1
107 	0	12967349 	1
107 	0	14579528 	1
107 	0	8628675 	1
108 	0	10021404 	1
108 	0	10051610 	1
108 	0	10074454 	1
108 	0	10087618 	1
108 	0	10087619 	1
108 	0	10100328 	1
108 	0	10194758 	1
108 	0	10318894 	1
108 	0	10320929 	1
108 	0	10322354 	1
108 	0	10323214 	1
108 	0	10352017 	1
108 	0	10356354 	1
108 	0	10363156 	1
108 	0	10376152 	1
108 	0	10383317 	1
108 	0	10393928 	1
108 	0	10433685 	1
108 	0	10436009 	1
108 	0	10440271 	1
108 	0	10449727 	1
108 	0	10471275 	1
108 	0	10488064 	1
108 	0	10527728 	1
108 	0	10531012 	1
108 	0	10551879 	1
108 	0	10565274 	1
108 	0	10572187 	1
108 	0	10574702 	1
108 	0	10602293 	1
108 	0	10610805 	1
108 	0	10618443 	1
108 	0	10636893 	1
108 	0	10675906 	1
108 	0	10700148 	1
108 	0	10720198 	1
108 	0	10725388 	1
108 	0	10744861 	1
108 	0	10766243 	1
108 	0	10769751 	1
108 	0	10788329 	1
108 	0	10806067 	1
108 	0	10884187 	1
108 	0	10899006 	1
108 	0	10907068 	1
108 	0	10946305 	1
108 	0	10959841 	1
108 	0	10969025 	1
108 	0	10997273 	1
108 	0	11034901 	1
108 	0	11044975 	1
108 	0	11058080 	1
108 	0	11071889 	1
108 	0	11075339 	1
108 	0	11075348 	1
108 	0	11084343 	1
108 	0	11117532 	1
108 	0	11135358 	1
108 	0	11135370 	1
108 	0	11146650 	1
108 	0	11152673 	1
108 	0	11169855 	1
108 	0	11175733 	1
108 	0	11208065 	1
108 	0	11212912 	1
108 	0	11219603 	1
108 	0	11219605 	1
108 	0	11278693 	1
108 	0	11279203 	1
108 	0	11294900 	1
108 	0	11309802 	1
108 	0	11316609 	1
108 	0	11319558 	1
108 	0	11328852 	1
108 	0	11381093 	1
108 	0	11389456 	1
108 	0	11389468 	1
108 	0	11397085 	1
108 	0	11401727 	1
108 	0	11403576 	1
108 	0	11403577 	1
108 	0	11406630 	1
108 	0	11432641 	1
108 	0	11479572 	1
108 	0	11489638 	1
108 	0	11498013 	1
108 	0	11500853 	1
108 	0	11516318 	1
108 	0	11533667 	1
108 	0	11554716 	1
108 	0	11558993 	1
108 	0	11566809 	1
108 	0	11580897 	1
108 	0	11698413 	1
108 	0	11709065 	1
108 	0	11719555 	1
108 	0	11721053 	1
108 	0	11722768 	1
108 	0	11739654 	1
108 	0	11744747 	1
108 	0	11750093 	1
108 	0	11752449 	1
108 	0	11752595 	1
108 	0	11785758 	1
108 	0	11818572 	1
108 	0	11854471 	1
108 	0	11854533 	1
108 	0	11856376 	1
108 	0	11875431 	1
108 	0	11883955 	1
108 	0	11891115 	1
108 	0	11893485 	1
108 	0	11904411 	1
108 	0	11950889 	1
108 	0	11972777 	1
108 	0	11983170 	1
108 	0	11988471 	1
108 	0	11997447 	1
108 	0	11999694 	1
108 	0	12006650 	1
108 	0	12107074 	1
108 	0	12114548 	1
108 	0	12117758 	1
108 	0	12136748 	1
108 	0	12136775 	1
108 	0	12141663 	1
108 	0	12189514 	1
108 	0	12192056 	1
108 	0	12207688 	1
108 	0	12217648 	1
108 	0	12217649 	1
108 	0	12217653 	1
108 	0	12231471 	1
108 	0	12297500 	1
108 	0	12353253 	1
108 	0	12377570 	1
108 	0	12387838 	1
108 	0	12388761 	1
108 	0	12415118 	1
108 	0	12415310 	1
108 	0	12417022 	1
108 	0	12417320 	1
108 	0	12419336 	1
108 	0	12431837 	1
108 	0	12438689 	1
108 	0	12461557 	1
108 	0	12462561 	1
108 	0	12463362 	1
108 	0	12469133 	1
108 	0	12496124 	1
108 	0	12496132 	1
108 	0	12502886 	1
108 	0	12502890 	1
108 	0	12511612 	1
108 	0	12516859 	1
108 	0	12516860 	1
108 	0	12529406 	1
108 	0	12543068 	1
108 	0	12543072 	1
108 	0	12543076 	1
108 	0	12552528 	1
108 	0	12584242 	1
108 	0	12615908 	1
108 	0	12622156 	1
108 	0	12670235 	1
108 	0	12670932 	1
108 	0	12677058 	1
108 	0	12684500 	1
108 	0	12829241 	1
108 	0	12876766 	1
108 	0	12897146 	1
108 	0	12924628 	1
108 	0	12932327 	1
108 	0	12932836 	1
108 	0	12933681 	1
108 	0	14517204 	1
108 	0	14562845 	1
108 	0	14562846 	1
108 	0	7925653 	1
108 	0	7951048 	1
108 	0	8042410 	1
108 	0	8132718 	1
108 	0	8304408 	1
108 	0	8534917 	1
108 	0	8673465 	1
108 	0	8707050 	1
108 	0	8858161 	1
108 	0	8913641 	1
108 	0	8994824 	1
108 	0	9175625 	1
108 	0	9245791 	1
108 	0	9346876 	1
108 	0	9352931 	1
108 	0	9368766 	1
108 	0	9484447 	1
108 	0	9526658 	1
108 	0	9591694 	1
108 	0	9661195 	1
108 	0	9705973 	1
108 	0	9731708 	1
108 	0	9768671 	1
108 	0	9770483 	1
108 	0	9891388 	1
109 	0	10029323 	1
109 	0	10084106 	1
109 	0	10203025 	1
109 	0	10204701 	1
109 	0	10224010 	1
109 	0	10328533 	1
109 	0	10344733 	1
109 	0	10419204 	1
109 	0	10440566 	1
109 	0	10441202 	1
109 	0	10457842 	1
109 	0	10464643 	1
109 	0	10488202 	1
109 	0	10505677 	1
109 	0	10510675 	1
109 	0	10544916 	1
109 	0	10574095 	1
109 	0	10592313 	1
109 	0	10599890 	1
109 	0	10606668 	1
109 	0	10620568 	1
109 	0	10649496 	1
109 	0	10652179 	1
109 	0	10652180 	1
109 	0	10702518 	1
109 	0	10713370 	1
109 	0	10742226 	1
109 	0	10747142 	1
109 	0	10748880 	1
109 	0	10769752 	1
109 	0	10769755 	1
109 	0	10775843 	1
109 	0	10790127 	1
109 	0	10799272 	1
109 	0	10799809 	1
109 	0	10877778 	1
109 	0	10878035 	1
109 	0	10958640 	1
109 	0	10960459 	1
109 	0	10966386 	1
109 	0	10966425 	1
109 	0	10966441 	1
109 	0	10970396 	1
109 	0	10970729 	1
109 	0	10975282 	1
109 	0	11008016 	1
109 	0	11010869 	1
109 	0	11040876 	1
109 	0	11041238 	1
109 	0	11055900 	1
109 	0	11055964 	1
109 	0	11056792 	1
109 	0	11060054 	1
109 	0	11060066 	1
109 	0	11097930 	1
109 	0	11136780 	1
109 	0	11170498 	1
109 	0	11177407 	1
109 	0	11230167 	1
109 	0	11246221 	1
109 	0	11252479 	1
109 	0	11292325 	1
109 	0	11311341 	1
109 	0	11324819 	1
109 	0	11352593 	1
109 	0	11352596 	1
109 	0	11376036 	1
109 	0	11377710 	1
109 	0	11380673 	1
109 	0	11383154 	1
109 	0	11427576 	1
109 	0	11464506 	1
109 	0	11465544 	1
109 	0	11506907 	1
109 	0	11524161 	1
109 	0	11543882 	1
109 	0	11563512 	1
109 	0	11571173 	1
109 	0	11574569 	1
109 	0	11680723 	1
109 	0	11682539 	1
109 	0	11682540 	1
109 	0	11708318 	1
109 	0	11716118 	1
109 	0	11724836 	1
109 	0	11724978 	1
109 	0	11733068 	1
109 	0	11735297 	1
109 	0	11743687 	1
109 	0	11763353 	1
109 	0	11773092 	1
109 	0	11777824 	1
109 	0	11816705 	1
109 	0	11846426 	1
109 	0	11849335 	1
109 	0	11851381 	1
109 	0	11857532 	1
109 	0	11873502 	1
109 	0	11880427 	1
109 	0	11962616 	1
109 	0	11972525 	1
109 	0	12000842 	1
109 	0	12007439 	1
109 	0	12020797 	1
109 	0	12022389 	1
109 	0	12067384 	1
109 	0	12083398 	1
109 	0	12089242 	1
109 	0	12100592 	1
109 	0	12117251 	1
109 	0	12137778 	1
109 	0	12139261 	1
109 	0	12141572 	1
109 	0	12144770 	1
109 	0	12176143 	1
109 	0	12211279 	1
109 	0	12218656 	1
109 	0	12223296 	1
109 	0	12374402 	1
109 	0	12375101 	1
109 	0	12379331 	1
109 	0	12392529 	1
109 	0	12401234 	1
109 	0	12445938 	1
109 	0	12454166 	1
109 	0	12456288 	1
109 	0	12490145 	1
109 	0	12495014 	1
109 	0	12505626 	1
109 	0	12505627 	1
109 	0	12543545 	1
109 	0	12571032 	1
109 	0	12574302 	1
109 	0	12625508 	1
109 	0	12628593 	1
109 	0	12631194 	1
109 	0	12654486 	1
109 	0	12657208 	1
109 	0	12703305 	1
109 	0	12784851 	1
109 	0	12808718 	1
109 	0	12809803 	1
109 	0	12843017 	1
109 	0	12843077 	1
109 	0	12958287 	1
109 	0	14551896 	1
109 	0	14599308 	1
109 	0	7487008 	1
109 	0	7580930 	1
109 	0	7602133 	1
109 	0	7646043 	1
109 	0	8836201 	1
109 	0	8908519 	1
109 	0	8940425 	1
109 	0	9056198 	1
109 	0	9086824 	1
109 	0	9105933 	1
109 	0	9149812 	1
109 	0	9157148 	1
109 	0	9160329 	1
109 	0	9166227 	1
109 	0	9187765 	1
109 	0	9351211 	1
109 	0	9399509 	1
109 	0	9458116 	1
109 	0	9503586 	1
109 	0	9599592 	1
109 	0	9627489 	1
109 	0	9650962 	1
109 	0	9665466 	1
109 	0	9666006 	1
109 	0	9676381 	1
109 	0	9694320 	1
109 	0	9726887 	1
109 	0	9836710 	1
109 	0	9854084 	1
109 	0	9863050 	1
109 	0	9864036 	1
109 	0	9889212 	1
110 	0	10084554 	1
110 	0	10087402 	1
110 	0	10402945 	1
110 	0	10642753 	1
110 	0	10742551 	1
110 	0	10976385 	1
110 	0	11024547 	1
110 	0	11138785 	1
110 	0	11175845 	1
110 	0	11196707 	1
110 	0	11197304 	1
110 	0	11411138 	1
110 	0	12161037 	1
110 	0	12184916 	1
110 	0	12707359 	1
110 	0	9578846 	1
111 	0	10050890 	1
111 	0	10079068 	1
111 	0	10090891 	1
111 	0	10191898 	1
111 	0	10221164 	1
111 	0	10322723 	1
111 	0	10360778 	1
111 	0	10371520 	1
111 	0	10412591 	1
111 	0	10443888 	1
111 	0	10472732 	1
111 	0	10483920 	1
111 	0	10486922 	1
111 	0	10506086 	1
111 	0	10519879 	1
111 	0	10519881 	1
111 	0	10521590 	1
111 	0	10526198 	1
111 	0	10581230 	1
111 	0	10581485 	1
111 	0	10588836 	1
111 	0	10665501 	1
111 	0	10686529 	1
111 	0	10759872 	1
111 	0	10780058 	1
111 	0	10787305 	1
111 	0	10790216 	1
111 	0	10792029 	1
111 	0	10850107 	1
111 	0	10851377 	1
111 	0	10871544 	1
111 	0	10871915 	1
111 	0	10889050 	1
111 	0	10891990 	1
111 	0	10896268 	1
111 	0	10930132 	1
111 	0	10931212 	1
111 	0	10932276 	1
111 	0	10936643 	1
111 	0	10936691 	1
111 	0	10939584 	1
111 	0	10953183 	1
111 	0	10963373 	1
111 	0	10987652 	1
111 	0	11006611 	1
111 	0	11048397 	1
111 	0	11087738 	1
111 	0	11120925 	1
111 	0	11193143 	1
111 	0	11214938 	1
111 	0	11220690 	1
111 	0	11240560 	1
111 	0	11258721 	1
111 	0	11259483 	1
111 	0	11368906 	1
111 	0	11404459 	1
111 	0	11435590 	1
111 	0	11458182 	1
111 	0	11506406 	1
111 	0	11546838 	1
111 	0	11556078 	1
111 	0	11568919 	1
111 	0	11571272 	1
111 	0	11574147 	1
111 	0	11584448 	1
111 	0	11641722 	1
111 	0	11677782 	1
111 	0	11678348 	1
111 	0	11679089 	1
111 	0	11684342 	1
111 	0	11704923 	1
111 	0	11709001 	1
111 	0	11714097 	1
111 	0	11716303 	1
111 	0	11756597 	1
111 	0	11783039 	1
111 	0	11797207 	1
111 	0	11839833 	1
111 	0	11840201 	1
111 	0	11842265 	1
111 	0	11845393 	1
111 	0	11865460 	1
111 	0	12034503 	1
111 	0	12058449 	1
111 	0	12064254 	1
111 	0	12109876 	1
111 	0	12205650 	1
111 	0	12222676 	1
111 	0	12236956 	1
111 	0	12271119 	1
111 	0	12404739 	1
111 	0	12416392 	1
111 	0	12420099 	1
111 	0	12464332 	1
111 	0	12466498 	1
111 	0	12466801 	1
111 	0	12481985 	1
111 	0	12514748 	1
111 	0	12518540 	1
111 	0	12578942 	1
111 	0	12580378 	1
111 	0	12623063 	1
111 	0	12637756 	1
111 	0	12655107 	1
111 	0	12660573 	1
111 	0	12662318 	1
111 	0	12664293 	1
111 	0	12677444 	1
111 	0	12679564 	1
111 	0	12690204 	1
111 	0	12733424 	1
111 	0	12763028 	1
111 	0	12773797 	1
111 	0	12774113 	1
111 	0	12815603 	1
111 	0	12849238 	1
111 	0	12914801 	1
111 	0	12923312 	1
111 	0	14507340 	1
111 	0	14522861 	1
111 	0	14522863 	1
111 	0	14526061 	1
111 	0	14573822 	1
111 	0	1669719 	1
111 	0	7595652 	1
111 	0	7598484 	1
111 	0	7767490 	1
111 	0	7774117 	1
111 	0	7777379 	1
111 	0	7783876 	1
111 	0	7812458 	1
111 	0	7812461 	1
111 	0	7815814 	1
111 	0	7856030 	1
111 	0	7903647 	1
111 	0	7909834 	1
111 	0	7912367 	1
111 	0	7913753 	1
111 	0	7913754 	1
111 	0	7913756 	1
111 	0	7913765 	1
111 	0	7922109 	1
111 	0	7927332 	1
111 	0	7936296 	1
111 	0	7953896 	1
111 	0	7954833 	1
111 	0	7987275 	1
111 	0	7991124 	1
111 	0	7999318 	1
111 	0	7999319 	1
111 	0	8041803 	1
111 	0	8137126 	1
111 	0	8137132 	1
111 	0	8154865 	1
111 	0	8270114 	1
111 	0	8594839 	1
111 	0	8618678 	1
111 	0	8644754 	1
111 	0	8657630 	1
111 	0	8682199 	1
111 	0	8698234 	1
111 	0	8707291 	1
111 	0	8750875 	1
111 	0	8797471 	1
111 	0	8797472 	1
111 	0	8841969 	1
111 	0	8863351 	1
111 	0	8865151 	1
111 	0	8909447 	1
111 	0	8922485 	1
111 	0	8937783 	1
111 	0	9016962 	1
111 	0	9099814 	1
111 	0	9101476 	1
111 	0	9103903 	1
111 	0	9128415 	1
111 	0	9160741 	1
111 	0	9222181 	1
111 	0	9239743 	1
111 	0	9263413 	1
111 	0	9279329 	1
111 	0	9292865 	1
111 	0	9462739 	1
111 	0	9469232 	1
111 	0	9629853 	1
111 	0	9638817 	1
111 	0	9653185 	1
